Time_s,Raw_EMG,Envelope_EMG,label
44.5397,174.0,210.0,1
44.5447,-32.0,210.0,1
44.5499,-233.0,212.0,1
44.5546,-3.0,210.0,1
44.5597,259.0,214.0,1
44.5647,90.0,214.0,1
44.5697,-189.0,218.0,1
44.5747,-146.0,218.0,1
44.5798,72.0,220.0,1
44.5848,124.0,220.0,1
44.5897,1.0,218.0,1
44.5946,-64.0,218.0,1
44.5996,-13.0,216.0,1
44.6048,12.0,212.0,1
44.61,-3.0,212.0,1
44.6146,24.0,208.0,1
44.6196,27.0,208.0,1
44.6246,-33.0,206.0,1
44.6296,-51.0,204.0,1
44.635,-7.0,202.0,1
44.6397,53.0,202.0,1
44.6448,66.0,202.0,1
44.6497,-34.0,202.0,1
44.6546,-100.0,202.0,1
44.6598,11.0,202.0,1
44.6652,112.0,202.0,1
44.6696,24.0,202.0,1
44.6747,-105.0,202.0,1
44.6797,-91.0,200.0,1
44.6846,68.0,200.0,1
44.6897,176.0,200.0,1
44.6947,-12.0,200.0,1
44.6997,-241.0,202.0,1
44.7046,-26.0,202.0,1
44.7097,241.0,202.0,1
44.7148,13.0,200.0,1
44.7197,-182.0,200.0,1
44.7247,45.0,200.0,1
44.7296,139.0,200.0,1
44.7347,-80.0,200.0,1
44.7398,-150.0,202.0,1
44.7447,40.0,200.0,1
44.7499,154.0,200.0,1
44.7547,14.0,198.0,1
44.7597,-92.0,198.0,1
44.7647,0.0,196.0,1
44.7696,-19.0,196.0,1
44.7751,-92.0,196.0,1
44.7797,110.0,196.0,1
44.7847,200.0,198.0,1
44.7898,-122.0,200.0,1
44.7947,-237.0,202.0,1
44.7997,83.0,202.0,1
44.8048,167.0,202.0,1
44.8098,-76.0,202.0,1
44.8147,-52.0,200.0,1
44.8199,122.0,202.0,1
44.8246,-8.0,200.0,1
44.8299,-151.0,202.0,1
44.8348,-2.0,202.0,1
44.8398,108.0,202.0,1
44.8446,18.0,202.0,1
44.8496,-37.0,198.0,1
44.8547,-11.0,196.0,1
44.8596,-7.0,192.0,1
44.8647,14.0,190.0,1
44.8698,38.0,190.0,1
44.8747,-27.0,188.0,1
44.8796,-79.0,188.0,1
44.8848,5.0,188.0,1
44.8896,89.0,188.0,1
44.8947,44.0,188.0,1
44.8998,-21.0,186.0,1
44.9046,-52.0,186.0,1
44.9096,-87.0,188.0,1
44.9148,-20.0,188.0,1
44.9198,156.0,188.0,1
44.9248,142.0,190.0,1
44.9298,-160.0,190.0,1
44.9346,-256.0,194.0,1
44.9397,126.0,194.0,1
44.9449,293.0,198.0,1
44.95,-84.0,196.0,1
44.9551,-216.0,198.0,1
44.9596,58.0,196.0,1
44.9646,75.0,196.0,1
44.9696,-59.0,192.0,1
44.9746,35.0,192.0,1
44.9797,95.0,192.0,1
44.985,-61.0,190.0,1
44.9898,-158.0,190.0,1
44.9948,-5.0,184.0,1
44.9997,177.0,186.0,1
45.0047,102.0,182.0,1
45.0098,-107.0,182.0,1
45.0147,-143.0,182.0,1
45.0196,25.0,182.0,1
45.0246,110.0,180.0,1
45.0298,-39.0,180.0,1
45.0348,-87.0,180.0,1
45.0396,122.0,180.0,1
45.045,131.0,182.0,1
45.0498,-154.0,184.0,1
45.0547,-180.0,186.0,1
45.0597,95.0,184.0,1
45.0647,166.0,184.0,1
45.0697,-29.0,182.0,1
45.0747,-130.0,182.0,1
45.0796,10.0,178.0,1
45.0846,132.0,178.0,1
45.0896,-14.0,178.0,1
45.0948,-154.0,178.0,1
45.0997,6.0,178.0,1
45.1047,157.0,178.0,1
45.1096,31.0,180.0,1
45.1147,-120.0,180.0,1
45.1199,-116.0,182.0,1
45.1246,19.0,182.0,1
45.13,198.0,184.0,1
45.1346,127.0,184.0,1
45.1396,-189.0,184.0,1
45.1447,-213.0,186.0,1
45.15,93.0,184.0,1
45.1547,164.0,184.0,1
45.1596,-16.0,182.0,1
45.1647,-47.0,182.0,1
45.1696,3.0,180.0,1
45.1751,-34.0,180.0,1
45.1811,-2.0,176.0,1
45.1848,61.0,178.0,1
45.1897,-10.0,174.0,1
45.1947,-54.0,174.0,1
45.1997,9.0,170.0,1
45.2051,0.0,170.0,1
45.2097,14.0,166.0,1
45.2147,90.0,166.0,1
45.2196,-53.0,166.0,1
45.2247,-151.0,166.0,1
45.2297,125.0,168.0,1
45.2349,135.0,168.0,1
45.2398,-242.0,172.0,1
45.2447,-73.0,174.0,1
45.2497,346.0,178.0,1
45.2547,13.0,178.0,1
45.2597,-350.0,184.0,1
45.2646,48.0,184.0,1
45.2697,247.0,186.0,1
45.2746,-129.0,188.0,1
45.2796,-118.0,190.0,1
45.2847,215.0,192.0,1
45.2897,54.0,192.0,1
45.2951,-262.0,194.0,1
45.2998,-91.0,196.0,1
45.3047,218.0,198.0,1
45.3096,176.0,200.0,1
45.3147,-90.0,200.0,1
45.3198,-207.0,202.0,1
45.3247,-33.0,202.0,1
45.3298,148.0,200.0,1
45.3346,60.0,202.0,1
45.3396,-62.0,198.0,1
45.3447,13.0,198.0,1
45.35,12.0,194.0,1
45.3547,-127.0,196.0,1
45.3596,1.0,194.0,1
45.3647,225.0,196.0,1
45.3697,7.0,194.0,1
45.3748,-255.0,198.0,1
45.3797,-31.0,196.0,1
45.3848,182.0,198.0,1
45.3897,30.0,196.0,1
45.3946,-51.0,196.0,1
45.3996,22.0,196.0,1
45.4049,-30.0,196.0,1
45.4099,-83.0,196.0,1
45.4146,18.0,196.0,1
45.4197,98.0,196.0,1
45.4247,30.0,192.0,1
45.4298,-65.0,192.0,1
45.4348,-42.0,188.0,1
45.4397,28.0,188.0,1
45.4447,3.0,186.0,1
45.4498,-30.0,184.0,1
45.4546,43.0,184.0,1
45.4597,58.0,184.0,1
45.4646,-49.0,184.0,1
45.4696,-60.0,182.0,1
45.4746,5.0,182.0,1
45.4796,13.0,182.0,1
45.4846,48.0,182.0,1
45.4898,45.0,182.0,1
45.4948,-73.0,182.0,1
45.4998,-57.0,184.0,1
45.5046,78.0,184.0,1
45.5096,10.0,184.0,1
45.5147,-99.0,186.0,1
45.5197,34.0,184.0,1
45.5247,124.0,186.0,1
45.5296,-15.0,186.0,1
45.5346,-94.0,186.0,1
45.5396,-49.0,186.0,1
45.545,-1.0,186.0,1
45.5498,101.0,186.0,1
45.5547,92.0,188.0,1
45.5597,-112.0,186.0,1
45.5647,-110.0,186.0,1
45.5697,92.0,184.0,1
45.5747,63.0,182.0,1
45.5798,-63.0,180.0,1
45.5846,-10.0,176.0,1
45.5898,34.0,176.0,1
45.5946,-2.0,172.0,1
45.5996,-4.0,172.0,1
45.6047,-41.0,170.0,1
45.6097,-21.0,170.0,1
45.6146,153.0,172.0,1
45.6196,63.0,172.0,1
45.6246,-297.0,176.0,1
45.6298,-169.0,176.0,1
45.6348,350.0,180.0,1
45.6396,298.0,182.0,1
45.6449,-223.0,184.0,1
45.6496,-302.0,188.0,1
45.6546,17.0,186.0,1
45.6598,116.0,188.0,1
45.6648,61.0,186.0,1
45.6697,88.0,188.0,1
45.6747,20.0,186.0,1
45.6797,-102.0,186.0,1
45.6846,-86.0,186.0,1
45.6898,-58.0,184.0,1
45.6947,13.0,182.0,1
45.6997,200.0,182.0,1
45.7047,116.0,182.0,1
45.7097,-206.0,184.0,1
45.7146,-158.0,186.0,1
45.7197,128.0,186.0,1
45.7247,82.0,186.0,1
45.7296,-71.0,188.0,1
45.7346,52.0,186.0,1
45.7396,64.0,186.0,1
45.745,-192.0,186.0,1
45.7498,-89.0,188.0,1
45.7548,285.0,190.0,1
45.7597,107.0,190.0,1
45.7647,-277.0,194.0,1
45.7696,-80.0,192.0,1
45.7753,179.0,194.0,1
45.7797,16.0,190.0,1
45.7847,-61.0,188.0,1
45.7898,17.0,186.0,1
45.7947,-20.0,184.0,1
45.7996,11.0,184.0,1
45.8049,62.0,184.0,1
45.8098,-55.0,186.0,1
45.8147,-70.0,186.0,1
45.8196,56.0,188.0,1
45.8246,50.0,186.0,1
45.8298,-10.0,186.0,1
45.8349,-21.0,186.0,1
45.8397,-66.0,188.0,1
45.8447,-12.0,188.0,1
45.8496,158.0,190.0,1
45.8547,60.0,190.0,1
45.8598,-225.0,192.0,1
45.8648,-101.0,192.0,1
45.8699,221.0,192.0,1
45.8747,104.0,192.0,1
45.8797,-156.0,190.0,1
45.8847,-61.0,190.0,1
45.8898,78.0,186.0,1
45.8948,-13.0,186.0,1
45.8997,-40.0,182.0,1
45.9046,83.0,182.0,1
45.9096,67.0,180.0,1
45.9146,-94.0,178.0,1
45.92,-133.0,180.0,1
45.9247,53.0,176.0,1
45.9297,194.0,178.0,1
45.9346,-34.0,176.0,1
45.9397,-254.0,178.0,1
45.9447,79.0,176.0,1
45.9497,322.0,178.0,1
45.9549,-162.0,178.0,1
45.9597,-367.0,182.0,1
45.9647,233.0,184.0,1
45.9696,359.0,188.0,1
45.9746,-235.0,190.0,1
45.9798,-301.0,194.0,1
45.9847,167.0,196.0,1
45.9896,198.0,200.0,1
45.9947,-127.0,200.0,1
45.9998,-79.0,200.0,1
46.0046,209.0,200.0,1
46.0098,16.0,200.0,1
46.0149,-368.0,202.0,1
46.0196,-68.0,204.0,1
46.0246,407.0,206.0,1
46.0296,173.0,208.0,1
46.0348,-190.0,210.0,1
46.0399,-169.0,214.0,1
46.045,-165.0,216.0,1
46.0498,-38.0,214.0,1
46.0546,371.0,220.0,1
46.0596,330.0,224.0,1
46.0651,-265.0,228.0,1
46.07,-433.0,234.0,1
46.0746,17.0,232.0,1
46.0796,245.0,236.0,1
46.0846,83.0,238.0,1
46.0896,18.0,238.0,1
46.0948,17.0,236.0,1
46.0997,-116.0,238.0,1
46.1047,-142.0,240.0,1
46.1096,23.0,238.0,1
46.1147,148.0,240.0,1
46.1198,123.0,242.0,1
46.1248,-40.0,242.0,1
46.13,-180.0,244.0,1
46.1346,-86.0,244.0,1
46.1396,77.0,246.0,1
46.1446,130.0,246.0,1
46.1507,120.0,248.0,1
46.1559,-41.0,246.0,1
46.1597,-241.0,250.0,1
46.1649,-124.0,250.0,1
46.1696,176.0,252.0,1
46.1751,253.0,256.0,1
46.1804,3.0,254.0,1
46.1852,-281.0,258.0,1
46.1898,-147.0,260.0,1
46.1949,258.0,262.0,1
46.2,201.0,264.0,1
46.2049,-253.0,266.0,1
46.2098,-204.0,268.0,1
46.2149,243.0,270.0,1
46.2197,180.0,272.0,1
46.2248,-183.0,274.0,1
46.2297,-121.0,276.0,1
46.2348,106.0,278.0,1
46.24,53.0,278.0,1
46.2446,-64.0,278.0,1
46.2496,-13.0,278.0,1
46.2547,69.0,278.0,1
46.2597,-10.0,276.0,1
46.2646,-126.0,274.0,1
46.2699,28.0,272.0,1
46.2746,216.0,270.0,1
46.2796,-9.0,266.0,1
46.2847,-276.0,266.0,1
46.2897,-51.0,262.0,1
46.2947,271.0,266.0,1
46.2997,113.0,266.0,1
46.3047,-225.0,268.0,1
46.3098,-157.0,270.0,1
46.3146,147.0,272.0,1
46.3197,187.0,272.0,1
46.3248,-23.0,272.0,1
46.3297,-176.0,274.0,1
46.3348,-122.0,276.0,1
46.3396,97.0,274.0,1
46.3447,192.0,274.0,1
46.3499,0.0,272.0,1
46.3547,-130.0,272.0,1
46.36,-13.0,270.0,1
46.3646,12.0,268.0,1
46.3699,-61.0,268.0,1
46.3754,39.0,268.0,1
46.3796,107.0,268.0,1
46.3846,-29.0,266.0,1
46.3896,-49.0,266.0,1
46.3947,57.0,262.0,1
46.3999,-32.0,260.0,1
46.4051,-108.0,258.0,1
46.4097,42.0,258.0,1
46.4147,50.0,256.0,1
46.4197,-26.0,256.0,1
46.4246,112.0,256.0,1
46.4299,80.0,258.0,1
46.4348,-206.0,260.0,1
46.4397,-170.0,262.0,1
46.4447,133.0,264.0,1
46.4496,171.0,266.0,1
46.4546,3.0,264.0,1
46.4597,-57.0,264.0,1
46.4648,-51.0,264.0,1
46.4697,-53.0,266.0,1
46.4748,-12.0,266.0,1
46.4796,47.0,266.0,1
46.4846,66.0,266.0,1
46.4897,44.0,264.0,1
46.4946,-1.0,264.0,1
46.4997,-73.0,260.0,1
46.5048,-133.0,262.0,1
46.5096,-50.0,258.0,1
46.5146,186.0,260.0,1
46.5198,221.0,260.0,1
46.5248,-102.0,262.0,1
46.5297,-255.0,264.0,1
46.5345,9.0,264.0,1
46.5396,134.0,266.0,1
46.5448,-37.0,266.0,1
46.5499,-7.0,264.0,1
46.555,139.0,264.0,1
46.5599,-36.0,264.0,1
46.5646,-197.0,266.0,1
46.5698,14.0,262.0,1
46.5748,214.0,266.0,1
46.58,66.0,262.0,1
46.585,-238.0,266.0,1
46.5896,-208.0,264.0,1
46.5946,220.0,264.0,1
46.5999,309.0,264.0,1
46.6047,-125.0,262.0,1
46.61,-253.0,260.0,1
46.6148,33.0,256.0,1
46.6198,77.0,254.0,1
46.6246,-17.0,250.0,1
46.6297,71.0,248.0,1
46.6349,39.0,248.0,1
46.6399,-111.0,248.0,1
46.6453,-36.0,246.0,1
46.6498,86.0,246.0,1
46.6548,3.0,240.0,1
46.6596,-75.0,240.0,1
46.6654,8.0,234.0,1
46.6695,79.0,234.0,1
46.6747,22.0,230.0,1
46.6798,-33.0,228.0,1
46.6852,-40.0,226.0,1
46.6899,-59.0,226.0,1
46.695,-6.0,222.0,1
46.6996,119.0,218.0,1
46.705,83.0,214.0,1
46.71,-106.0,210.0,1
46.7154,-113.0,212.0,1
46.7204,58.0,208.0,1
46.7251,67.0,208.0,1
46.73,0.0,208.0,1
46.7348,35.0,208.0,1
46.7399,-85.0,208.0,1
46.7449,-179.0,208.0,1
46.7505,178.0,210.0,1
46.7559,339.0,214.0,1
46.7597,-203.0,214.0,1
46.7649,-437.0,222.0,1
46.7699,142.0,220.0,1
46.7751,403.0,226.0,1
46.7799,-75.0,226.0,1
46.7848,-292.0,228.0,1
46.7898,42.0,226.0,1
46.7948,203.0,230.0,1
46.7998,7.0,226.0,1
46.8051,-122.0,226.0,1
46.8097,-86.0,224.0,1
46.8149,-29.0,220.0,1
46.8196,94.0,222.0,1
46.8249,204.0,220.0,1
46.8297,43.0,220.0,1
46.8355,-243.0,220.0,1
46.8397,-227.0,220.0,1
46.8448,93.0,216.0,1
46.8498,266.0,218.0,1
46.8548,111.0,216.0,1
46.8599,-80.0,214.0,1
46.8652,-176.0,214.0,1
46.8711,-192.0,216.0,1
46.8746,52.0,214.0,1
46.8799,338.0,218.0,1
46.8849,109.0,220.0,1
46.8899,-306.0,224.0,1
46.8952,-147.0,226.0,1
46.9002,220.0,228.0,1
46.9049,66.0,228.0,1
46.9099,-178.0,230.0,1
46.915,23.0,228.0,1
46.9197,172.0,230.0,1
46.9246,-58.0,226.0,1
46.9302,-178.0,228.0,1
46.9349,59.0,224.0,1
46.9396,187.0,226.0,1
46.9448,-90.0,224.0,1
46.9504,-198.0,224.0,1
46.9552,177.0,226.0,1
46.9599,220.0,226.0,1
46.9649,-242.0,230.0,1
46.9699,-248.0,230.0,1
46.9752,191.0,232.0,1
46.9798,227.0,234.0,1
46.9847,-64.0,232.0,1
46.9898,-134.0,234.0,1
46.9946,-16.0,232.0,1
46.9999,42.0,232.0,1
47.005,28.0,232.0,1
47.0101,-25.0,232.0,1
47.0149,-40.0,232.0,1
47.0198,47.0,230.0,1
47.0246,61.0,232.0,1
47.03,-58.0,232.0,1
47.0348,-43.0,232.0,1
47.0401,69.0,232.0,1
47.0451,-4.0,230.0,1
47.0499,-69.0,230.0,1
47.0549,50.0,230.0,1
47.0599,15.0,230.0,1
47.0653,-111.0,230.0,1
47.0696,48.0,230.0,1
47.0751,185.0,230.0,1
47.08,-29.0,228.0,1
47.0851,-206.0,228.0,1
47.09,-63.0,226.0,1
47.0946,148.0,230.0,1
47.0996,150.0,230.0,1
47.1049,-65.0,230.0,1
47.1096,-160.0,232.0,1
47.1147,4.0,232.0,1
47.1198,54.0,232.0,1
47.125,11.0,232.0,1
47.1296,122.0,232.0,1
47.135,19.0,234.0,1
47.1397,-241.0,236.0,1
47.1447,-46.0,234.0,1
47.1501,250.0,238.0,1
47.155,21.0,234.0,1
47.1599,-212.0,234.0,1
47.1646,19.0,234.0,1
47.1696,174.0,232.0,1
47.1753,-20.0,232.0,1
47.1797,-118.0,232.0,1
47.1847,-18.0,232.0,1
47.1896,30.0,232.0,1
47.1946,53.0,230.0,1
47.1996,58.0,232.0,1
47.2067,-40.0,228.0,1
47.2096,-98.0,230.0,1
47.2148,-22.0,228.0,1
47.2196,64.0,226.0,1
47.2246,66.0,224.0,1
47.2296,10.0,222.0,1
47.2349,-7.0,218.0,1
47.2406,-43.0,214.0,1
47.2451,-121.0,214.0,1
47.2496,-33.0,210.0,1
47.2548,181.0,212.0,1
47.2596,162.0,214.0,1
47.2646,-83.0,214.0,1
47.2697,-219.0,218.0,1
47.2746,-81.0,218.0,1
47.2796,186.0,220.0,1
47.2846,160.0,220.0,1
47.2896,-179.0,222.0,1
47.295,-137.0,224.0,1
47.2998,249.0,228.0,1
47.3046,123.0,230.0,1
47.3096,-298.0,232.0,1
47.3149,-145.0,234.0,1
47.3196,245.0,238.0,1
47.325,130.0,240.0,1
47.33,-157.0,240.0,1
47.3347,-62.0,242.0,1
47.3396,132.0,242.0,1
47.3448,19.0,240.0,1
47.3498,-150.0,242.0,1
47.3547,-38.0,240.0,1
47.3598,124.0,242.0,1
47.3646,63.0,242.0,1
47.3696,-29.0,242.0,1
47.3747,-20.0,242.0,1
47.3797,-43.0,240.0,1
47.3846,-74.0,240.0,1
47.39,4.0,236.0,1
47.3946,106.0,232.0,1
47.3996,97.0,232.0,1
47.4046,-6.0,224.0,1
47.41,-102.0,224.0,1
47.4149,-129.0,220.0,1
47.4196,-37.0,218.0,1
47.4246,136.0,216.0,1
47.4297,165.0,218.0,1
47.4349,-6.0,216.0,1
47.4399,-134.0,218.0,1
47.4447,-111.0,218.0,1
47.4497,9.0,216.0,1
47.4546,120.0,218.0,1
47.4597,43.0,216.0,1
47.4648,-51.0,214.0,1
47.4696,21.0,214.0,1
47.4748,-44.0,210.0,1
47.4796,-135.0,210.0,1
47.4846,126.0,210.0,1
47.4899,220.0,210.0,1
47.4948,-133.0,210.0,1
47.4997,-211.0,212.0,1
47.5046,61.0,210.0,1
47.5097,103.0,208.0,1
47.5147,16.0,208.0,1
47.5198,18.0,202.0,1
47.5247,-66.0,202.0,1
47.5296,-88.0,198.0,1
47.5346,105.0,198.0,1
47.5396,120.0,196.0,1
47.5448,-120.0,198.0,1
47.5498,-118.0,196.0,1
47.5546,98.0,198.0,1
47.5596,68.0,196.0,1
47.5649,-74.0,196.0,1
47.5697,1.0,194.0,1
47.5747,82.0,194.0,1
47.5796,-38.0,192.0,1
47.5846,-101.0,192.0,1
47.5896,42.0,190.0,1
47.5946,91.0,188.0,1
47.5996,-55.0,186.0,1
47.6047,-25.0,182.0,1
47.6096,95.0,180.0,1
47.6146,-110.0,178.0,1
47.6197,-135.0,176.0,1
47.6246,279.0,180.0,1
47.6296,148.0,180.0,1
47.6347,-395.0,186.0,1
47.6396,-134.0,188.0,1
47.6446,384.0,194.0,1
47.6497,91.0,194.0,1
47.6546,-258.0,198.0,1
47.6596,2.0,196.0,1
47.6649,114.0,198.0,1
47.6698,-130.0,198.0,1
47.6748,-40.0,198.0,1
47.6797,238.0,202.0,1
47.6847,60.0,202.0,1
47.6897,-274.0,206.0,1
47.6949,-141.0,206.0,1
47.6996,201.0,210.0,1
47.7047,190.0,212.0,1
47.7097,-43.0,210.0,1
47.7146,-118.0,210.0,1
47.7196,-73.0,210.0,1
47.7247,-23.0,208.0,1
47.7296,54.0,208.0,1
47.7346,85.0,206.0,1
47.7395,33.0,204.0,1
47.7446,-12.0,204.0,1
47.7498,-51.0,202.0,1
47.7547,-90.0,204.0,1
47.7597,-17.0,204.0,1
47.7646,114.0,204.0,1
47.7695,68.0,204.0,1
47.7746,-95.0,206.0,1
47.7797,-58.0,202.0,1
47.7846,117.0,204.0,1
47.7897,63.0,200.0,1
47.7947,-146.0,202.0,1
47.7998,-127.0,200.0,1
47.805,82.0,202.0,1
47.8096,157.0,202.0,1
47.8146,45.0,202.0,1
47.8196,-62.0,202.0,1
47.8247,-84.0,202.0,1
47.8296,-85.0,204.0,1
47.8349,-5.0,202.0,1
47.8397,144.0,204.0,1
47.8446,96.0,204.0,1
47.8496,-94.0,204.0,1
47.8547,-83.0,206.0,1
47.8597,25.0,204.0,1
47.8647,-1.0,204.0,1
47.8697,-2.0,204.0,1
47.8746,71.0,204.0,1
47.8797,40.0,204.0,1
47.8846,-49.0,204.0,1
47.8897,-109.0,204.0,1
47.8948,-103.0,204.0,1
47.8996,121.0,202.0,1
47.9046,320.0,206.0,1
47.9096,-2.0,204.0,1
47.9148,-424.0,208.0,1
47.9197,-174.0,208.0,1
47.9246,300.0,210.0,1
47.9295,237.0,212.0,1
47.9349,-60.0,210.0,1
47.9398,-116.0,208.0,1
47.9446,-73.0,208.0,1
47.9498,-46.0,204.0,1
