Time_s,Raw_EMG,Envelope_EMG
0.0422,-9.0,198.0
0.0423,115.0,198.0
0.0425,-76.0,198.0
0.0426,5.0,198.0
0.0427,159.0,200.0
0.0429,-34.0,196.0
0.043,-149.0,198.0
0.0432,-6.0,192.0
0.0433,35.0,192.0
0.0434,36.0,188.0
0.0435,87.0,190.0
0.0437,-34.0,190.0
0.0438,-126.0,192.0
0.0439,46.0,190.0
0.0441,85.0,190.0
0.0442,-92.0,188.0
0.0443,-21.0,188.0
0.0445,124.0,188.0
0.0446,-34.0,186.0
0.0448,-100.0,184.0
0.0449,90.0,182.0
0.0451,66.0,180.0
0.0452,-138.0,176.0
0.0454,-91.0,174.0
0.0456,126.0,172.0
0.046,170.0,174.0
0.0463,-45.0,172.0
0.0466,-236.0,174.0
0.047,-47.0,172.0
0.0472,245.0,174.0
0.0474,101.0,172.0
0.0475,-182.0,174.0
0.0477,-100.0,172.0
0.0478,67.0,172.0
0.048,38.0,172.0
0.0481,27.0,172.0
0.0482,65.0,172.0
0.0484,-27.0,172.0
0.0485,-150.0,172.0
0.0487,-75.0,174.0
0.0488,142.0,174.0
0.049,182.0,176.0
0.0491,-45.0,176.0
0.0493,-176.0,176.0
0.0494,-30.0,174.0
0.0495,69.0,174.0
0.0497,-2.0,172.0
0.0498,6.0,172.0
0.0499,103.0,174.0
0.05,27.0,174.0
0.0502,-177.0,174.0
0.0504,-122.0,176.0
0.0506,186.0,176.0
0.0507,171.0,178.0
0.0509,-158.0,178.0
0.051,-129.0,178.0
0.0513,126.0,178.0
0.0516,36.0,178.0
0.0517,-85.0,178.0
0.0519,58.0,178.0
0.0521,33.0,178.0
0.0523,-126.0,180.0
0.0524,10.0,180.0
0.0526,135.0,182.0
0.0527,-49.0,182.0
0.0529,-87.0,182.0
0.053,98.0,184.0
0.0531,29.0,182.0
0.0533,-144.0,184.0
0.0534,2.0,184.0
0.0536,176.0,186.0
0.0537,3.0,184.0
0.0538,-182.0,186.0
0.054,-50.0,188.0
0.0541,139.0,188.0
0.0543,107.0,190.0
0.0544,-39.0,190.0
0.0546,-101.0,190.0
0.0547,-57.0,192.0
0.0548,6.0,192.0
0.055,34.0,192.0
0.0551,75.0,192.0
0.0552,123.0,192.0
0.0554,-19.0,192.0
0.0555,-253.0,194.0
0.0557,-129.0,194.0
0.0558,201.0,196.0
0.056,198.0,196.0
0.0561,-24.0,194.0
0.0563,-106.0,194.0
0.0564,-94.0,192.0
0.0566,-55.0,190.0
0.0568,55.0,186.0
0.057,136.0,188.0
